email_id,model,true_label,true_label_text,raw_response,predicted_label,predicted_label_text,phishing_likelihood,indicators,parse_note,is_correct,is_error,was_repaired,elapsed_seconds,input_tokens,output_tokens,error_message
9361,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious obfuscated JavaScript code embedded in email body"",     ""Generic greeting with no context or personalization"",     ""Incomplete/truncated malicious code suggesting automated injection"",     ""Function names with random character sequences indicating obfuscation"",     ""Hexadecimal parsing and String.fromCharCode usage typical of code injection attacks"",     ""No legitimate business purpose or sender identification""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious obfuscated JavaScript code embedded in email body | Generic greeting with no context or personalization | Incomplete/truncated malicious code suggesting automated injection | Function names with random character sequences indicating obfuscation | Hexadecimal parsing and String.fromCharCode usage typical of code injection attacks | No legitimate business purpose or sender identification,,True,False,False,1.8859,463,131,
9420,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,5,,indicators inválida: [],True,False,False,0.7875,718,36,
9434,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Suspicious mailing list footer email address (zvllln-eum@python.org) does not match expected format"",     ""Recipient email addresses (zqr@python.org, ecrusaa@python.org) appear to be abbreviated/unusual"",     ""Generic signature ('Greg') with no additional identifying information"",     ""Request for alternative contact method could be social engineering"",     ""Unsubscribe email in footer (python-dev%40tangomu.com) shows mismatched domain""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",1,PHISHING,72,"Suspicious mailing list footer email address (zvllln-eum@python.org) does not match expected format | Recipient email addresses (zqr@python.org, ecrusaa@python.org) appear to be abbreviated/unusual | Generic signature ('Greg') with no additional identifying information | Request for alternative contact method could be social engineering | Unsubscribe email in footer (python-dev%40tangomu.com) shows mismatched domain",,False,False,False,1.9866,430,156,
9498,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7979,799,36,
9515,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious redirect URL pattern in links (cnn.com/video/partners/email/index.html with query parameters)"",     ""Email address in unsubscribe link contains unusual domain (gvc.ceas-challenge.cc) inconsistent with CNN.com"",     ""All links use redirect/tracking URLs rather than direct CNN.com links"",     ""Generic newsletter format that could be spoofed""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",1,PHISHING,72,Suspicious redirect URL pattern in links (cnn.com/video/partners/email/index.html with query parameters) | Email address in unsubscribe link contains unusual domain (gvc.ceas-challenge.cc) inconsistent with CNN.com | All links use redirect/tracking URLs rather than direct CNN.com links | Generic newsletter format that could be spoofed,,True,False,False,1.8558,1726,132,
9536,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 0,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,0,,indicators inválida: [],True,False,False,0.8125,671,36,
9594,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.8041,1197,36,
9616,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 1,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,1,,indicators inválida: [],True,False,False,0.767,955,36,
9619,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Unusual sender domain (gvc.ceas-challenge.cc) not matching Apache organization"",     ""Bug tracking notification format appears legitimate but sender domain is suspicious"",     ""CEAS-challenge domain suggests this may be from a security challenge/test environment""   ],   ""phishing_likelihood"": 25,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,25,Unusual sender domain (gvc.ceas-challenge.cc) not matching Apache organization | Bug tracking notification format appears legitimate but sender domain is suspicious | CEAS-challenge domain suggests this may be from a security challenge/test environment,,True,False,False,1.6999,487,98,
9622,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Generic greeting with no personalization"",     ""Vague sender - 'Somebody wanted you to have this card'"",     ""Suspicious shortened/obfuscated URL with random parameter"",     ""URL text does not clearly indicate destination"",     ""Outdated copyright (2001-2008)"",     ""No clear call-to-action explanation"",     ""Minimal legitimate business information""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",1,PHISHING,72,Generic greeting with no personalization | Vague sender - 'Somebody wanted you to have this card' | Suspicious shortened/obfuscated URL with random parameter | URL text does not clearly indicate destination | Outdated copyright (2001-2008) | No clear call-to-action explanation | Minimal legitimate business information,,True,False,False,2.199,362,132,
9645,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```  **Justification:** This is a legitimate email from a Python development mailing list discussion. The email: - Contains a coherent technical discussion about floating-point comparison in Python - Uses proper mailing list formatting with quoted text and attribution - Includes standard mailing list footer with unsubscribe information - The sender appears to be participating in an ongoing technical debate - No suspicious links, requests for sensitive information, or urgent/threatening language - The content is consistent with Python-Dev community discussions  The only minor oddity is the mailing list address format (zvllln-eum@python.org), but this is consistent with how some mailing list systems handle addresses, and the unsubscribe link points to the legitimate python.org domain.",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,2.5502,568,198,
9673,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Misleading subject line (Pamela Anderson) does not match body content (Jessica Simpson)"",     ""Unsolicited adult content offer"",     ""Urgent call-to-action language ('Watch now!')"",     ""No sender information provided"",     ""Typical spam/phishing bait-and-switch tactic"",     ""No legitimate business context""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,92,Misleading subject line (Pamela Anderson) does not match body content (Jessica Simpson) | Unsolicited adult content offer | Urgent call-to-action language ('Watch now!') | No sender information provided | Typical spam/phishing bait-and-switch tactic | No legitimate business context,,True,False,False,1.5701,303,124,
9678,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Unsolicited promotional email for sexual enhancement product"",     ""Exaggerated health claims without credible evidence"",     ""Suspicious domain (pathigh.com) unrelated to legitimate healthcare"",     ""Repeated identical content suggesting mass spam"",     ""Generic testimonial claims without verifiable sources"",     ""Typical spam/phishing pattern targeting male recipients""   ],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Unsolicited promotional email for sexual enhancement product | Exaggerated health claims without credible evidence | Suspicious domain (pathigh.com) unrelated to legitimate healthcare | Repeated identical content suggesting mass spam | Generic testimonial claims without verifiable sources | Typical spam/phishing pattern targeting male recipients,,True,False,False,1.7064,437,123,
9705,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Vague subject line ('123')"",     ""Unsolicited pharmaceutical spam"",     ""Claims of FDA approval without verification"",     ""Pressure tactics ('good news', 'half reduced price')"",     ""Suspicious domain (believecold.com) unrelated to pharmacy"",     ""Misspellings and poor grammar ('Fist-rate', 'appoved', 'procurecomfort')"",     ""Unknown/fake drug names (Ciwerlis, Acomplicia, Ultratum)"",     ""No legitimate sender information"",     ""Suspicious link to external domain"",     ""Typical spam/phishing language patterns""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,"Vague subject line ('123') | Unsolicited pharmaceutical spam | Claims of FDA approval without verification | Pressure tactics ('good news', 'half reduced price') | Suspicious domain (believecold.com) unrelated to pharmacy | Misspellings and poor grammar ('Fist-rate', 'appoved', 'procurecomfort') | Unknown/fake drug names (Ciwerlis, Acomplicia, Ultratum) | No legitimate sender information | Suspicious link to external domain | Typical spam/phishing language patterns",,True,False,False,2.2931,428,192,
9743,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious subject line with poor grammar ('You our client')"",     ""Explicit sexual content in email body"",     ""Shortened/obfuscated URL with suspicious domain (diableonline.biz)"",     ""URL path structure suggests malware or phishing (clipss/kernl.php)"",     ""Unsolicited promotional content"",     ""No legitimate business context or sender identification"",     ""Typical spam/phishing pattern with celebrity name and adult content""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line with poor grammar ('You our client') | Explicit sexual content in email body | Shortened/obfuscated URL with suspicious domain (diableonline.biz) | URL path structure suggests malware or phishing (clipss/kernl.php) | Unsolicited promotional content | No legitimate business context or sender identification | Typical spam/phishing pattern with celebrity name and adult content,,True,False,False,2.2574,325,149,
9771,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""All links use redirect service (emreact.com) instead of direct Playboy URLs"",     ""Multiple suspicious shortened/obfuscated links throughout"",     ""Generic greeting 'Hey mate' inconsistent with professional newsletter"",     ""Excessive number of links (40+) designed to encourage clicking"",     ""Adult content used as bait to drive engagement and clicks"",     ""No unsubscribe or legitimate footer information visible"",     ""Email structure designed to obscure actual destinations"",     ""Typical spam/phishing pattern of redirect links with tracking parameters""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",1,PHISHING,72,All links use redirect service (emreact.com) instead of direct Playboy URLs | Multiple suspicious shortened/obfuscated links throughout | Generic greeting 'Hey mate' inconsistent with professional newsletter | Excessive number of links (40+) designed to encourage clicking | Adult content used as bait to drive engagement and clicks | No unsubscribe or legitimate footer information visible | Email structure designed to obscure actual destinations | Typical spam/phishing pattern of redirect links with tracking parameters,,False,False,False,2.743,2185,168,
9793,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7993,1165,36,
9813,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 0,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,0,,indicators inválida: [],True,False,False,0.8669,566,36,
9815,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```  This is a legitimate technical discussion email from a Python development mailing list. It's a reply in a thread about debugging a Python/Windows API issue with exception handling. The email contains:  - Authentic mailing list formatting and headers - Technical code discussion relevant to the python-win32 community - A quoted response from Tim Golden (a known Python community member) - Standard mailing list footer with proper list information - No suspicious links, attachments, or requests for sensitive information - No urgent or threatening language - Consistent sender information matching the mailing list domain",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,2.6499,908,158,
9817,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,1.2689,1024,36,
9833,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Multiple shortened/redirected URLs (accelacomm.com) instead of direct links"",     ""Generic greeting with no personalization"",     ""Unsubscribe link with encoded parameters"",     ""Mix of legitimate-sounding content with potential tracking"",     ""Email address in unsubscribe suggests mass mailing""   ],   ""phishing_likelihood"": 35,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,35,Multiple shortened/redirected URLs (accelacomm.com) instead of direct links | Generic greeting with no personalization | Unsubscribe link with encoded parameters | Mix of legitimate-sounding content with potential tracking | Email address in unsubscribe suggests mass mailing,,True,False,False,2.0074,1445,114,
9898,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```  **Justification:**  This email appears to be a legitimate bug tracking notification from Apache's issue tracking system. Key indicators supporting this assessment:  1. **Consistent sender domain**: The email comes from a legitimate Apache project infrastructure (issues.apache.org) 2. **Expected content**: Bug tracking notifications with issue IDs, comments, and attachments are standard automated messages 3. **No suspicious links**: The links point to the legitimate Apache SpamAssassin bug tracker domain 4. **No urgent/threatening language**: The message is a routine technical notification 5. **No sensitive information requests**: No passwords, credentials, or personal data are requested 6. **Legitimate attachment reference**: References a patch attachment with a proper ID number, which is normal for bug tracking systems 7. **Standard footer**: The ""You are receiving this mail because"" section is typical of automated bug tracking notifications  The minimal phishing likelihood (2%) accounts only for the theoretical possibility of domain spoofing, which is extremely unlikely given the context and consistency of the message.",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,3.2541,444,258,
9921,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Generic subject line about saving money on medications"",     ""Unsolicited promotional email for pharmacy services"",     ""Suspicious domain (thoseopposite.com) unrelated to legitimate pharmacy"",     ""Vague language without specific company branding or contact information"",     ""Typical spam/phishing pattern offering 'special offers' and 'better prices'"",     ""No legitimate sender information or unsubscribe option visible"",     ""Shortened or obfuscated link to unknown domain""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,92,Generic subject line about saving money on medications | Unsolicited promotional email for pharmacy services | Suspicious domain (thoseopposite.com) unrelated to legitimate pharmacy | Vague language without specific company branding or contact information | Typical spam/phishing pattern offering 'special offers' and 'better prices' | No legitimate sender information or unsubscribe option visible | Shortened or obfuscated link to unknown domain,,True,False,False,2.0395,349,155,
9947,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Suspicious sender email address (djmubdjz@heartlandamerica.com) - random character string inconsistent with legitimate business practice"",     ""All links use redirect/tracking URLs (link.asp) rather than direct product links"",     ""Urgent language ('WHILE THEY LAST', 'LIMITED ON-HAND QUANTITIES') designed to pressure quick action"",     ""Extremely aggressive discounts (up to 70% off) on diverse product categories - unrealistic pricing"",     ""Request to add suspicious email address to address book - common phishing tactic to bypass filters"",     ""Email appears to be unsolicited promotional content with no unsubscribe mechanism visible"",     ""Mix of outdated products (Compaq Pentium 4 notebooks, DVD recorders) suggests mass-mailed template""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",1,PHISHING,72,"Suspicious sender email address (djmubdjz@heartlandamerica.com) - random character string inconsistent with legitimate business practice | All links use redirect/tracking URLs (link.asp) rather than direct product links | Urgent language ('WHILE THEY LAST', 'LIMITED ON-HAND QUANTITIES') designed to pressure quick action | Extremely aggressive discounts (up to 70% off) on diverse product categories - unrealistic pricing | Request to add suspicious email address to address book - common phishing tactic to bypass filters | Email appears to be unsolicited promotional content with no unsubscribe mechanism visible | Mix of outdated products (Compaq Pentium 4 notebooks, DVD recorders) suggests mass-mailed template",,False,False,False,3.576,1972,223,
9950,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 0,   ""classification"": ""legitimate"" } ```  This is a legitimate technical discussion email from a Python development mailing list. It's a threaded conversation about the `win32com.client.Record` function, with multiple participants sharing code examples, error messages, and troubleshooting steps. The email contains:  - Authentic technical content with Python code and error tracebacks - Natural discussion flow with quoted previous messages - No suspicious links, attachments, or requests for sensitive information - No urgent or threatening language - Consistent sender information typical of mailing list discussions - No attempts to manipulate or deceive the recipient",0,LEGÍTIMO,0,,indicators inválida: [],True,False,False,2.6061,1595,160,
9961,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Garbled, nonsensical text in email body"",     ""Suspicious pharmaceutical offer (FDA medications at steep discount)"",     ""Vague subject line with just a name"",     ""Unknown domain (responsibilityport.com) unrelated to legitimate pharmacy"",     ""Pressure language ('Today!')"",     ""Typical spam/phishing formatting with scattered keywords"",     ""No legitimate sender information or organization details""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,"Garbled, nonsensical text in email body | Suspicious pharmaceutical offer (FDA medications at steep discount) | Vague subject line with just a name | Unknown domain (responsibilityport.com) unrelated to legitimate pharmacy | Pressure language ('Today!') | Typical spam/phishing formatting with scattered keywords | No legitimate sender information or organization details",,True,False,False,1.9702,352,136,
9993,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious subject line with unusual phrasing ('Huge love luger')"",     ""Unsolicited email about sexual/romantic performance"",     ""Shortened/suspicious domain link (dearbright.com)"",     ""Incoherent body text mixing unrelated content"",     ""Garbled text suggesting spam or malware"",     ""Pressure language ('Take charge', 'totally satisfy')"",     ""No legitimate sender information provided"",     ""Typical spam/phishing pattern with link to unknown domain""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,92,"Suspicious subject line with unusual phrasing ('Huge love luger') | Unsolicited email about sexual/romantic performance | Shortened/suspicious domain link (dearbright.com) | Incoherent body text mixing unrelated content | Garbled text suggesting spam or malware | Pressure language ('Take charge', 'totally satisfy') | No legitimate sender information provided | Typical spam/phishing pattern with link to unknown domain",,True,False,False,1.9764,366,159,
10024,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious sender domain (narod.ru) unrelated to legitimate dating services"",     ""Shortened/obfuscated URL with random parameters"",     ""Generic unsolicited dating profile message"",     ""Unusual subject line format"",     ""No legitimate company branding or contact information"",     ""Typical spam/phishing pattern of random profile with link""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,92,Suspicious sender domain (narod.ru) unrelated to legitimate dating services | Shortened/obfuscated URL with random parameters | Generic unsolicited dating profile message | Unusual subject line format | No legitimate company branding or contact information | Typical spam/phishing pattern of random profile with link,,True,False,False,2.0578,361,123,
10031,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""All links use response2.orvis.com redirect domain rather than direct orvis.com links"",     ""Contact email 'ptwvgfqvnganpwz@orvis.com' appears to be obfuscated/encoded"",     ""Sale date of February 18, 2008 is historically outdated (email appears to be old/recycled)"",     ""Multiple tracking parameters in URLs suggest mass mailing infrastructure""   ],   ""phishing_likelihood"": 25,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,25,"All links use response2.orvis.com redirect domain rather than direct orvis.com links | Contact email 'ptwvgfqvnganpwz@orvis.com' appears to be obfuscated/encoded | Sale date of February 18, 2008 is historically outdated (email appears to be old/recycled) | Multiple tracking parameters in URLs suggest mass mailing infrastructure",,True,False,False,1.9961,1255,140,
10077,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Subject line mismatch - email header shows '[FoRK] Google is evil part #n' but body discusses 'sa-update channel detail'"",     ""From address mismatch - 'Sat N' with Gmail address but body signed by 'Bowie'"",     ""Multiple delivery path inconsistencies - email routed through various servers with mismatched recipients"",     ""Content does not match sender or subject - technical question about sa-update unrelated to stated subject""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",1,PHISHING,72,Subject line mismatch - email header shows '[FoRK] Google is evil part #n' but body discusses 'sa-update channel detail' | From address mismatch - 'Sat N' with Gmail address but body signed by 'Bowie' | Multiple delivery path inconsistencies - email routed through various servers with mismatched recipients | Content does not match sender or subject - technical question about sa-update unrelated to stated subject,,False,False,False,2.8541,2390,151,
10088,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Email appears to be a mailing list thread or forwarded discussion"",     ""Multiple embedded messages with different senders and dates"",     ""Unusual sender addresses (wxqey@Krynicky.cz, subsqss@highstream.net)"",     ""Content is technical discussion about Linux/OpenSUSE, not a typical phishing target"",     ""No requests for sensitive information"",     ""No suspicious links or shortened URLs"",     ""No urgent or threatening language"",     ""Appears to be legitimate open-source community discussion""   ],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,5,"Email appears to be a mailing list thread or forwarded discussion | Multiple embedded messages with different senders and dates | Unusual sender addresses (wxqey@Krynicky.cz, subsqss@highstream.net) | Content is technical discussion about Linux/OpenSUSE, not a typical phishing target | No requests for sensitive information | No suspicious links or shortened URLs | No urgent or threatening language | Appears to be legitimate open-source community discussion",,True,False,False,2.1389,1592,162,
10098,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious shortened/obfuscated URL with unfamiliar domain (narod.ru)"",     ""Generic dating/romance solicitation spam"",     ""Vague subject line with personal details"",     ""No legitimate sender information or organization"",     ""Unsolicited personal profile with link to external site"",     ""URL structure suggests tracking or phishing parameters""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,92,Suspicious shortened/obfuscated URL with unfamiliar domain (narod.ru) | Generic dating/romance solicitation spam | Vague subject line with personal details | No legitimate sender information or organization | Unsolicited personal profile with link to external site | URL structure suggests tracking or phishing parameters,,True,False,False,1.7834,346,123,
10143,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 1,   ""classification"": ""legitimate"" } ```  This is a legitimate email from a Python development mailing list discussion. It contains:  - **Authentic sender context**: Part of the Python-3000 mailing list (python.org domain) - **Technical discussion content**: Substantive debate about Python syntax for unpacking operators - **No suspicious links**: The only link is to the official python.org mailing list archive - **No requests for sensitive information**: Pure technical discussion - **No urgency or pressure**: Casual, thoughtful conversation - **Proper mailing list footer**: Standard unsubscribe information from python.org - **Coherent technical arguments**: The content discusses real Python language design considerations  This is clearly a legitimate technical discussion email from a public mailing list.",0,LEGÍTIMO,1,,indicators inválida: [],True,False,False,2.7097,983,198,
10155,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Obfuscated code snippet in signature"",     ""Aggressive/confrontational tone in technical discussion"",     ""Unusual character encoding in footer"",     ""Executable-looking code in email signature""   ],   ""phishing_likelihood"": 25,   ""classification"": ""legitimate"" } ```  **Justification:** This appears to be a legitimate technical discussion email from a mailing list about character set handling (likely SpamAssassin-related based on the ""ok_locales"" reference). While there are some unusual elements:  1. The obfuscated C code in the signature is suspicious at first glance, but this is a common practice among security/technical professionals to include code snippets or signatures 2. The tone is somewhat aggressive/dismissive, but this is typical of heated technical debates on mailing lists 3. The sender appears to be responding to a previous discussion with context  The email lacks classic phishing indicators: no urgent calls to action, no requests for credentials or sensitive information, no suspicious links, and the discussion is substantive and technical in nature. The ""guenther"" signature suggests this is from an established community member in a technical discussion forum.",0,LEGÍTIMO,25,Obfuscated code snippet in signature | Aggressive/confrontational tone in technical discussion | Unusual character encoding in footer | Executable-looking code in email signature,,True,False,False,4.3375,746,274,
10159,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7434,664,36,
10163,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious shortened/obfuscated URL with unfamiliar domain"",     ""Generic subject line with unusual capitalization pattern"",     ""Vague body content unrelated to legitimate transaction"",     ""No sender information or organization details provided"",     ""Suspicious domain (livefilestore.com) not associated with legitimate retailers"",     ""No personalization or specific order details"",     ""Pressure implied through 'Visa Accepted' and 'Add to Cart' language""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious shortened/obfuscated URL with unfamiliar domain | Generic subject line with unusual capitalization pattern | Vague body content unrelated to legitimate transaction | No sender information or organization details provided | Suspicious domain (livefilestore.com) not associated with legitimate retailers | No personalization or specific order details | Pressure implied through 'Visa Accepted' and 'Add to Cart' language,,True,False,False,2.362,408,149,
10166,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Generic greeting with suspicious hash-like identifier instead of real name"",     ""Vague subject line 'everybody wants'"",     ""Unsolicited promotional offer with artificial urgency"",     ""Generic health/wellness pitch without context"",     ""Suspicious domain 'answerdry.com' with no clear business purpose"",     ""No clear call-to-action link, only domain name"",     ""Old email date (2008) suggests spam/phishing template"",     ""No sender information or company details provided"",     ""Lack of personalization despite addressing recipient""   ],   ""phishing_likelihood"": 82,   ""classification"": ""phishing"" } ```",1,PHISHING,82,"Generic greeting with suspicious hash-like identifier instead of real name | Vague subject line 'everybody wants' | Unsolicited promotional offer with artificial urgency | Generic health/wellness pitch without context | Suspicious domain 'answerdry.com' with no clear business purpose | No clear call-to-action link, only domain name | Old email date (2008) suggests spam/phishing template | No sender information or company details provided | Lack of personalization despite addressing recipient",,True,False,False,4.4903,388,171,
10180,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7688,468,36,
10191,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 0,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,0,,indicators inválida: [],True,False,False,0.7551,577,36,
10221,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.8408,811,36,
10249,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```  **Justification:**  This is a legitimate software development email, specifically a patch submission for Perl's Hash::Util module. Key indicators of legitimacy:  1. **Appropriate content**: Contains a standard unified diff format patch with clear before/after code changes 2. **Legitimate sender**: Signed by ""Slaven Rezic"" with a recognizable domain (rezic.de) 3. **No suspicious elements**: No shortened URLs, no requests for sensitive information, no urgent/threatening language 4. **Technical context**: The patch is a minor documentation fix (changing ""=item b"" to ""=item B"" in pod formatting), which is a typical open-source contribution 5. **Signature with project info**: Includes legitimate project reference (Tk-AppMaster) with a SourceForge URL 6. **No attachments or links**: Only plain text content typical of mailing list communications  This appears to be a genuine patch submission to a Perl development mailing list.",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,3.2753,517,253,
10262,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7674,1211,36,
10269,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious shortened/obfuscated URL with non-standard domain"",     ""Vague subject line with generic discount offer"",     ""Incomplete and incoherent message body"",     ""Unclear sender identity (only first name and state)"",     ""No legitimate company branding or contact information"",     ""Typical phishing pattern: unsolicited medical/pharmaceutical offer"",     ""Garbled text suggesting mass mailing or template error""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,92,Suspicious shortened/obfuscated URL with non-standard domain | Vague subject line with generic discount offer | Incomplete and incoherent message body | Unclear sender identity (only first name and state) | No legitimate company branding or contact information | Typical phishing pattern: unsolicited medical/pharmaceutical offer | Garbled text suggesting mass mailing or template error,,True,False,False,1.9872,340,142,
