email_id,model,true_label,true_label_text,raw_response,predicted_label,predicted_label_text,phishing_likelihood,indicators,parse_note,is_correct,is_error,was_repaired,elapsed_seconds,input_tokens,output_tokens,error_message
5404,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Udhay Shankar N)"", ""Generic subject line"", ""No urgent or threatening language""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,Unusual sender name (Udhay Shankar N) | Generic subject line | No urgent or threatening language,classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,8.6852,538,59,
5462,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual domain name"", ""Offers replica watches""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual domain name | Offers replica watches,,True,False,False,8.3958,344,52,
5476,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Urgent language"", ""Request for updating payment information"", ""Generic greeting""],   ""phishing_likelihood"": 65,   ""classification"": ""phishing"" } ```",1,PHISHING,65,Urgent language | Request for updating payment information | Generic greeting,,True,False,False,8.2639,391,51,
5548,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender address (vafzs@pentaho.org)"", ""Shortened URLs (none detected)"", ""No urgent or threatening language"", ""No requests for sensitive information""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,Unusual sender address (vafzs@pentaho.org) | Shortened URLs (none detected) | No urgent or threatening language | No requests for sensitive information,,True,False,False,9.3795,1449,72,
5554,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""None detected""],   ""phishing_likelihood"": 1,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,1,None detected,,True,False,False,9.4411,563,38,
5583,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious link"", ""Unusual sender"", ""Urgent language (implied by 'Good Bye')"", ""Claims of celebrity endorsement""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious link | Unusual sender | Urgent language (implied by 'Good Bye') | Claims of celebrity endorsement,,True,False,False,9.6724,366,64,
5611,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""None detected""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,None detected,,True,False,False,8.8187,709,39,
5620,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Subject line mentions TechRepublic"", ""Includes links to TechRepublic content"", ""Offers RSS feed setup instructions"", ""Contains sponsored content""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,Subject line mentions TechRepublic | Includes links to TechRepublic content | Offers RSS feed setup instructions | Contains sponsored content,classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,9.1225,1146,62,
5625,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Subject line mentions TechRepublic"", ""Includes links to software downloads (zip)"", ""Mentions sponsored content"", ""Offers various resources like white papers and blog posts""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,Subject line mentions TechRepublic | Includes links to software downloads (zip) | Mentions sponsored content | Offers various resources like white papers and blog posts,,True,False,False,9.3894,1151,68,
5647,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender (no organization mentioned)"", ""Random, unrelated details"", ""Generic and slightly odd tone""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,"Unusual sender (no organization mentioned) | Random, unrelated details | Generic and slightly odd tone",classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,8.5311,460,57,
5654,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""Discussion of Perl code"", ""No urgent or threatening language""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,Unusual subject line | Discussion of Perl code | No urgent or threatening language,,True,False,False,9.0061,1121,54,
5715,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender address (y.selbaxdqxmf@domain.gr)"", ""Links to external resources (http://www.postfix.org/)"", ""Technical language and configuration details"", ""Error message related to virtual alias maps""],   ""phishing_likelihood"": 30,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,30,Unusual sender address (y.selbaxdqxmf@domain.gr) | Links to external resources (http://www.postfix.org/) | Technical language and configuration details | Error message related to virtual alias maps,,True,False,False,9.6484,1076,85,
5721,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual sender information"", ""Urgent language"", ""Request for sensitive information (implied - prescription)"", ""Suspicious links/URLs"", ""Random characters in the email body""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual sender information | Urgent language | Request for sensitive information (implied - prescription) | Suspicious links/URLs | Random characters in the email body,,True,False,False,9.2575,381,78,
5752,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""None detected""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,None detected,,True,False,False,8.4652,496,39,
5770,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual domain name"", ""Offers replica goods""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual domain name | Offers replica goods,,True,False,False,8.1656,336,52,
5774,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unrealistic claims"", ""Unusual link"", ""Pressure to act""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unrealistic claims | Unusual link | Pressure to act,,True,False,False,8.203,384,56,
5782,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unrealistic claims"", ""Unusual link"", ""Personal testimonial""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Suspicious subject line | Unrealistic claims | Unusual link | Personal testimonial,,True,False,False,8.3567,370,55,
5786,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual domain name"", ""Urgent language (implied)"", ""Request for replica goods""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual domain name | Urgent language (implied) | Request for replica goods,,True,False,False,8.3532,346,61,
5790,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unrealistic claims"", ""Shortened URL""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unrealistic claims | Shortened URL,,True,False,False,8.131,358,51,
5795,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender address (eillo.org)"", ""Slightly alarming language ('nervous breakdowns')"", ""Mention of PowerCity and WiFi devices""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,Unusual sender address (eillo.org) | Slightly alarming language ('nervous breakdowns') | Mention of PowerCity and WiFi devices,classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,8.6524,601,66,
5799,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""Technical jargon without context"", ""Repetitive error messages"", ""Long, unformatted log output""],   ""phishing_likelihood"": 60,   ""classification"": ""phishing"" } ```",1,PHISHING,60,"Unusual subject line | Technical jargon without context | Repetitive error messages | Long, unformatted log output",,False,False,False,9.5334,1843,62,
5824,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender address (mrbonkers.org)"", ""Informal language ('Oh nevermind', 'dumb question')"", ""Shortened email signature""],   ""phishing_likelihood"": 30,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,30,"Unusual sender address (mrbonkers.org) | Informal language ('Oh nevermind', 'dumb question') | Shortened email signature",classification (PHISHING) diverge do likelihood (30); usando o likelihood,True,False,False,9.7971,558,66,
5849,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual domain name"", ""Promotes counterfeit goods""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual domain name | Promotes counterfeit goods,,True,False,False,8.3043,340,53,
5857,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual subject line"", ""Random text"", ""No clear sender information"", ""Suspicious links (URLs)"", ""Unclear purpose""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual subject line | Random text | No clear sender information | Suspicious links (URLs) | Unclear purpose,,True,False,False,8.4271,346,63,
5877,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual sender domain"", ""Request for sensitive information (implied - desire for a watch)"", ""Shortened URL""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual sender domain | Request for sensitive information (implied - desire for a watch) | Shortened URL,,True,False,False,8.3687,348,66,
5906,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual domain"", ""Offers of 'replica' goods"", ""Shortened URL""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual domain | Offers of 'replica' goods | Shortened URL,,True,False,False,8.2405,343,59,
5915,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Multiple email addresses in the thread, some with unusual domains (gmail.com, mail-abuse.org)"", ""Links to virtualbox.org and opensuse.org are legitimate, but the thread contains other links that are not immediately obvious."", ""Discussion about kernel modules and manual loading, which could be a sign of a complex issue and potential for confusion."", ""The email chain is long and contains multiple unrelated messages.""],   ""phishing_likelihood"": 30,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,30,"Multiple email addresses in the thread, some with unusual domains (gmail.com, mail-abuse.org) | Links to virtualbox.org and opensuse.org are legitimate, but the thread contains other links that are not immediately obvious. | Discussion about kernel modules and manual loading, which could be a sign of a complex issue and potential for confusion. | The email chain is long and contains multiple unrelated messages.",,True,False,False,10.3593,1528,120,
5927,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual email address (Tommy)"", ""Link to external website (lartc.org)"", ""PGP signed message (potentially authenticating the sender, but not a guarantee)"", ""Discussion about networking configuration""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,"Unusual email address (Tommy) | Link to external website (lartc.org) | PGP signed message (potentially authenticating the sender, but not a guarantee) | Discussion about networking configuration",classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,9.5366,897,78,
5935,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual domain name"", ""Offers replicas of luxury watches"", ""Shortened URL""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual domain name | Offers replicas of luxury watches | Shortened URL,,True,False,False,9.0217,352,59,
5964,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Technical discussion about email filtering"", ""No urgent or threatening language"", ""No requests for sensitive information"", ""No unusual sender information""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,Technical discussion about email filtering | No urgent or threatening language | No requests for sensitive information | No unusual sender information,,True,False,False,8.4733,622,62,
5970,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual email address (so@3.am)"", ""Shortened URL (http://3.am)"", ""Informal tone"", ""Request for assistance/advice""],   ""phishing_likelihood"": 30,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,30,Unusual email address (so@3.am) | Shortened URL (http://3.am) | Informal tone | Request for assistance/advice,classification (PHISHING) diverge do likelihood (30); usando o likelihood,True,False,False,8.5229,491,70,
6020,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Inappropriate subject line"", ""Suspicious link"", ""Sexual content""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Inappropriate subject line | Suspicious link | Sexual content,,True,False,False,8.236,347,50,
6022,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual domain name"", ""Links to replica watches""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual domain name | Links to replica watches,,True,False,False,8.15,341,53,
6044,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unrealistic price"", ""Use of the word 'replica'"", ""Shortened URL""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unrealistic price | Use of the word 'replica' | Shortened URL,,True,False,False,8.382,357,59,
6075,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""None detected""],   ""phishing_likelihood"": 0,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,0,None detected,,True,False,False,8.6404,769,38,
6080,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""suspicious domain name (db.cs.ualberta.ca)"", ""unusual email address (xwh15@cs.ualberta.ca)"", ""strange subject line ([UAI])"", ""long, rambling text"", ""multiple links""],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" } ```",1,PHISHING,75,"suspicious domain name (db.cs.ualberta.ca) | unusual email address (xwh15@cs.ualberta.ca) | strange subject line ([UAI]) | long, rambling text | multiple links",,False,False,False,11.209,1240,87,
6090,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Urgent language"", ""Request for action"", ""Unclear link""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Urgent language | Request for action | Unclear link,,True,False,False,12.1883,302,56,
6102,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Viktor)"", ""Unnecessary disclaimer"", ""Link to unsubscribe list"", ""Request for no follow-up response""],   ""phishing_likelihood"": 20,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,20,Unusual sender name (Viktor) | Unnecessary disclaimer | Link to unsubscribe list | Request for no follow-up response,,True,False,False,10.971,637,64,
6117,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual link"", ""Sexually suggestive content""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual link | Sexually suggestive content,,True,False,False,10.0446,319,52,
6149,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Image link to a website (conrad.com)"", ""Discussion about power consumption and measurement equipment""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,Image link to a website (conrad.com) | Discussion about power consumption and measurement equipment,,True,False,False,9.0847,685,56,
6251,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""PGP signed message"", ""Multiple email addresses"", ""Discussion about Python releases""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,PGP signed message | Multiple email addresses | Discussion about Python releases,,True,False,False,8.7728,702,52,
6265,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""Links to external repositories (hg clone)"", ""Request for installation (easy_install)"", ""Generic greeting"", ""Code snippet""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,Unusual subject line | Links to external repositories (hg clone) | Request for installation (easy_install) | Generic greeting | Code snippet,classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,8.8293,529,67,
6270,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender email address (martin.frederick.ray.dr@live.ca)"", ""Suspicious offer of bonus"", ""Generic contact list information"", ""Request for email address with a number in the subject""],   ""phishing_likelihood"": 90,   ""classification"": ""phishing"" } ```",1,PHISHING,90,Unusual sender email address (martin.frederick.ray.dr@live.ca) | Suspicious offer of bonus | Generic contact list information | Request for email address with a number in the subject,,True,False,False,9.0903,519,80,
6290,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual link"", ""Unclear content"", ""Threatening language""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual link | Unclear content | Threatening language,,True,False,False,8.747,360,56,
6292,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious link"", ""Urgent language"", ""Unusual sender name""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious link | Urgent language | Unusual sender name,,True,False,False,8.1335,335,51,
6306,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious links (multiple URLs with 'index.html' and 'partners/email/index.html' - likely tracking links),"", ""Unusual sender address (CNN, but with 'LLP' and 'One CNN Center' - potentially a spoofed address),"", ""Use of '+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=' as a visual separator,"", ""Multiple links to CNN articles, but using a 'partners/email/index.html' format which is atypical for direct CNN links."", ""Unnecessary and distracting visual separators."", ""Privacy guidelines link is present, but the URL is not directly CNN's main privacy page."", ""The email is formatted as a 'Daily Top 10' newsletter, which is a common phishing tactic.""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,"Suspicious links (multiple URLs with 'index.html' and 'partners/email/index.html' - likely tracking links), | Unusual sender address (CNN, but with 'LLP' and 'One CNN Center' - potentially a spoofed address), | Use of '+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=' as a visual separator, | Multiple links to CNN articles, but using a 'partners/email/index.html' format which is atypical for direct CNN links. | Unnecessary and distracting visual separators. | Privacy guidelines link is present, but the URL is not directly CNN's main privacy page. | The email is formatted as a 'Daily Top 10' newsletter, which is a common phishing tactic.",,True,False,False,11.7726,1768,212,
6313,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender name"", ""Suspicious email address"", ""Request for personal information"", ""Unnecessary urgency""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual sender name | Suspicious email address | Request for personal information | Unnecessary urgency,,True,False,False,8.6936,365,58,
6323,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual subject line"", ""Inappropriate language"", ""Request for a relationship""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual subject line | Inappropriate language | Request for a relationship,,True,False,False,8.3357,336,52,
6326,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual subject line"", ""Random characters in the body"", ""No context or explanation""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual subject line | Random characters in the body | No context or explanation,,True,False,False,8.2479,315,54,
6337,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual subject line"", ""Suspicious link"", ""Explicit content""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual subject line | Suspicious link | Explicit content,,True,False,False,8.268,351,50,
6347,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual sender"", ""Urgent language"", ""Request for sensitive information (implied - health information)"", ""Suspicious link""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual sender | Urgent language | Request for sensitive information (implied - health information) | Suspicious link,,True,False,False,9.4817,362,68,
6368,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Shortened URL"", ""Unclear content"", ""Request for sensitive information (implied - financial)""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Shortened URL | Unclear content | Request for sensitive information (implied - financial),,True,False,False,8.362,378,63,
6373,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""No specific sender information"", ""Generic content"", ""Dates are slightly off""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,Unusual subject line | No specific sender information | Generic content | Dates are slightly off,classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,8.7176,1046,57,
6374,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender domain (gvc.ceas-challenge.cc)"", ""Suspicious URLs (dr.bluehornet.com, dr.bluehornet.com/subscribe/source.htm, dr.bluehornet.com/phase2/survey1/survey.htm)"", ""Urgent language ('Last chance', 'Don't Delay')"", ""Generic greeting ('Dear Nuance customer')"", ""Redirection to a subscription page""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,"Unusual sender domain (gvc.ceas-challenge.cc) | Suspicious URLs (dr.bluehornet.com, dr.bluehornet.com/subscribe/source.htm, dr.bluehornet.com/phase2/survey1/survey.htm) | Urgent language ('Last chance', 'Don't Delay') | Generic greeting ('Dear Nuance customer') | Redirection to a subscription page",,False,False,False,9.9516,890,127,
6383,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious link"", ""Unusual domain""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious link | Unusual domain,,True,False,False,8.3727,319,45,
6386,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""Lack of personalization"", ""Generic greeting""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,Unusual subject line | Lack of personalization | Generic greeting,classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,9.7874,356,50,
6406,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious domain name"", ""Unusual subject line"", ""Shortened URL""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious domain name | Unusual subject line | Shortened URL,,True,False,False,11.115,319,52,
6426,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender addresses (list.scms.waikato.ac.nz)"", ""Multiple email addresses in the 'From' field"", ""Links to the Weka homepage and FAQ are present, but not overtly suspicious"", ""Attachment (HTML) is scrubbed, making it difficult to assess"", ""The email is a digest of a mailing list, which is a common format for legitimate communications""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,"Unusual sender addresses (list.scms.waikato.ac.nz) | Multiple email addresses in the 'From' field | Links to the Weka homepage and FAQ are present, but not overtly suspicious | Attachment (HTML) is scrubbed, making it difficult to assess | The email is a digest of a mailing list, which is a common format for legitimate communications",,True,False,False,14.4063,1570,117,
6445,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual domain name"", ""Urgent language"", ""Vague promise"", ""Shortened URL""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual domain name | Urgent language | Vague promise | Shortened URL,,True,False,False,12.1025,356,62,
6464,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Explicit and sexually suggestive content"", ""Shortened URL"", ""Unusual domain""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Explicit and sexually suggestive content | Shortened URL | Unusual domain,,True,False,False,11.4562,368,58,
6478,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Bruce)"", ""No urgent or threatening language"", ""No requests for sensitive information""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,Unusual sender name (Bruce) | No urgent or threatening language | No requests for sensitive information,,True,False,False,11.0457,359,57,
6532,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender email address (beth_award@dimi.uniud.it)"", ""Shortened URLs not present"", ""Request for contact information (kjdfqvbjq@dimi.uniud.it, ywrug@inf.unibz.it)"", ""Urgent deadline""],   ""phishing_likelihood"": 35,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,35,"Unusual sender email address (beth_award@dimi.uniud.it) | Shortened URLs not present | Request for contact information (kjdfqvbjq@dimi.uniud.it, ywrug@inf.unibz.it) | Urgent deadline",classification (PHISHING) diverge do likelihood (35); usando o likelihood,True,False,False,12.0745,1226,97,
6534,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unrelated content"", ""Shortened URL"", ""Unusual domain""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unrelated content | Shortened URL | Unusual domain,,True,False,False,10.9503,343,56,
6565,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""Generic greeting"", ""Request for reporting""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,Unusual subject line | Generic greeting | Request for reporting,classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,11.7474,477,50,
6576,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Subject contains unusual abbreviation"", ""No requests for sensitive information""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,Subject contains unusual abbreviation | No requests for sensitive information,,True,False,False,10.7197,454,48,
6577,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""None detected""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,None detected,,True,False,False,9.0643,613,39,
6592,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""PGP signed message"", ""Mention of 'welease'"", ""Discussion of Python releases and versions"", ""Request for help (indirectly)"", ""Use of technical jargon""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,PGP signed message | Mention of 'welease' | Discussion of Python releases and versions | Request for help (indirectly) | Use of technical jargon,,True,False,False,9.2755,1266,70,
6621,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""None detected""],   ""phishing_likelihood"": 1,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,1,None detected,,True,False,False,8.5801,530,38,
6651,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""PGP signed message"", ""Technical discussion about transformers and power supplies"", ""No requests for personal information""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,PGP signed message | Technical discussion about transformers and power supplies | No requests for personal information,,True,False,False,8.8136,697,57,
6685,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Inappropriate subject line"", ""Suspicious link"", ""Unrelated content""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Inappropriate subject line | Suspicious link | Unrelated content,,True,False,False,8.3575,334,51,
