email_id,email_from,model,true_label,true_label_text,raw_response,predicted_label,predicted_label_text,predicted_classification_text,phishing_likelihood,indicators,parse_note,is_correct,is_error,was_repaired,elapsed_seconds,input_tokens,output_tokens,error_message
180,stanley.horton@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,5,,indicators inválida: [],True,False,False,0.7654,404,36,
181,  UРЅ <packageinfo@kartenabrechnunganmeldung.com>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain 'kartenabrechnunganmeldung.com' does not match UPS official domain"",     ""Extensive use of Cyrillic characters mixed with Latin characters to obfuscate content"",     ""Subject line uses Cyrillic characters instead of standard Latin alphabet"",     ""Body text heavily uses character substitution (Cyrillic lookalikes) to evade detection"",     ""Suspicious domain name appears to be German-related, not UPS"",     ""Generic package exception notification without personalization"",     ""Pressure to take action on package status change""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,95,"Sender domain 'kartenabrechnunganmeldung.com' does not match UPS official domain | Extensive use of Cyrillic characters mixed with Latin characters to obfuscate content | Subject line uses Cyrillic characters instead of standard Latin alphabet | Body text heavily uses character substitution (Cyrillic lookalikes) to evade detection | Suspicious domain name appears to be German-related, not UPS | Generic package exception notification without personalization | Pressure to take action on package status change",,True,False,False,2.5716,1381,174,
182,vince.kaminski@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Unsolicited bulk email/spam disguised as legitimate message"",     ""Subject line 'Remove' is misleading - actual content is spam advertisement"",     ""Email claims to be from Enron employee but contains bulk email marketing pitch"",     ""Sender domain (enron.com) misused to distribute spam"",     ""Suspicious claims about bypassing email filters"",     ""Aggressive sales language with urgency ('DON'T WAIT', 'limited time')"",     ""Requests for payment for bulk email services"",     ""Fake CAN-SPAM compliance claim to appear legitimate"",     ""Recipient list 'undisclosed-recipients' indicates mass mailing"",     ""Content mismatch between sender identity and email purpose""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,"Unsolicited bulk email/spam disguised as legitimate message | Subject line 'Remove' is misleading - actual content is spam advertisement | Email claims to be from Enron employee but contains bulk email marketing pitch | Sender domain (enron.com) misused to distribute spam | Suspicious claims about bypassing email filters | Aggressive sales language with urgency ('DON'T WAIT', 'limited time') | Requests for payment for bulk email services | Fake CAN-SPAM compliance claim to appear legitimate | Recipient list 'undisclosed-recipients' indicates mass mailing | Content mismatch between sender identity and email purpose",,False,False,False,3.0928,867,210,
183,ed.mcmichael@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Typo in subject line: 'FInancial' instead of 'Financial'"",     ""Email appears to be a forwarded meeting invitation rather than typical phishing content"",     ""Sender domain matches organization (enron.com)"",     ""Internal meeting details with specific room location"",     ""No suspicious links or attachments mentioned"",     ""No requests for sensitive information"",     ""No urgent or threatening language""   ],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,5,Typo in subject line: 'FInancial' instead of 'Financial' | Email appears to be a forwarded meeting invitation rather than typical phishing content | Sender domain matches organization (enron.com) | Internal meeting details with specific room location | No suspicious links or attachments mentioned | No requests for sensitive information | No urgent or threatening language,,True,False,False,1.7883,439,136,
184,"""American Express"" <AmericanExpress@amexp.com>",claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious sender domain: amexp.com instead of official americanexpress.com"",     ""Vague account reference: only partial account number (37XX) without full verification"",     ""Urgent language: 'mandatory effort is required' to pressure action"",     ""Request to download and open attachment: HTML form asking for sensitive information"",     ""Poor grammar and formatting: 'encounter validation error', 'intergrity', inconsistent spacing"",     ""Generic greeting without personalization"",     ""Suspicious claim of 'validation error' requiring immediate information update"",     ""Instruction to download and open attached form rather than use secure portal"",     ""Outdated copyright: © 2017 (unusually old for current communication)"",     ""Duplicate content in email body suggests mass template""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,"Suspicious sender domain: amexp.com instead of official americanexpress.com | Vague account reference: only partial account number (37XX) without full verification | Urgent language: 'mandatory effort is required' to pressure action | Request to download and open attachment: HTML form asking for sensitive information | Poor grammar and formatting: 'encounter validation error', 'intergrity', inconsistent spacing | Generic greeting without personalization | Suspicious claim of 'validation error' requiring immediate information update | Instruction to download and open attached form rather than use secure portal | Outdated copyright: © 2017 (unusually old for current communication) | Duplicate content in email body suggests mass template",,True,False,False,2.6945,721,219,
185,"""Accs Payable AED9218""<hope@cefilni.com>",claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain (cefilni.com) does not match claimed organization (Accounts Payable)"",     ""Display name 'Accs Payable AED9218' appears fabricated and inconsistent"",     ""Suspicious HTML formatting with embedded CSS suggesting spoofed template"",     ""Reference to 'monkey.org' voicemail service is unusual and unverifiable"",     ""Vague subject line with 'FYI' and generic tax/remittance language"",     ""Request to download and open attachment to 'play voicemail' is suspicious"",     ""Grammatical errors ('Remittace' instead of 'Remittance')"",     ""No legitimate company branding or contact information"",     ""Urgency implied through voicemail notification format"",     ""Generic greeting without specific recipient name or company details""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,Sender domain (cefilni.com) does not match claimed organization (Accounts Payable) | Display name 'Accs Payable AED9218' appears fabricated and inconsistent | Suspicious HTML formatting with embedded CSS suggesting spoofed template | Reference to 'monkey.org' voicemail service is unusual and unverifiable | Vague subject line with 'FYI' and generic tax/remittance language | Request to download and open attachment to 'play voicemail' is suspicious | Grammatical errors ('Remittace' instead of 'Remittance') | No legitimate company branding or contact information | Urgency implied through voicemail notification format | Generic greeting without specific recipient name or company details,,True,False,False,2.824,576,234,
186,scott.goodell@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7227,385,36,
187,40enron@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Enron company - defunct since 2001 (historical/anachronistic content)"",     ""Generic HR policy content with no specific call to action or urgency"",     ""No request for sensitive information"",     ""Legitimate internal policy communication format"",     ""Includes verifiable contact information and named officer""   ],   ""phishing_likelihood"": 15,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,15,Enron company - defunct since 2001 (historical/anachronistic content) | Generic HR policy content with no specific call to action or urgency | No request for sensitive information | Legitimate internal policy communication format | Includes verifiable contact information and named officer,,True,False,False,1.6972,1046,110,
188,eric.bass@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.8447,824,36,
189,fred.mitro@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,5,,indicators inválida: [],True,False,False,0.8568,448,36,
190,Prime Notification <5dKbnKoy4hW1dUJPgPiK-UNj5GGPf@blogspot07paymentts.visaoimobptu.com.br>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender email domain is suspicious (blogspot07paymentts.visaoimobptu.com.br) - does not match Amazon's legitimate domain"",     ""Display name 'Prime Notification' is generic and does not match Amazon's typical sender format"",     ""Email contains obfuscated HTML and CSS, common in phishing attempts to evade detection"",     ""Urgent language about payment method being 'no longer valid' to pressure action"",     ""Generic greeting 'Hi jose@monkey.org' suggests mass phishing campaign"",     ""Request to click button and update payment information - classic phishing tactic"",     ""Brazilian domain (.com.br) inconsistent with Amazon Prime US service"",     ""Reference number format (Reff-GHLBXFKP) appears fabricated rather than legitimate"",     ""No direct link visible in provided text, but 'Update Information' button likely leads to phishing site""   ],   ""phishing_likelihood"": 98,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,98,"Sender email domain is suspicious (blogspot07paymentts.visaoimobptu.com.br) - does not match Amazon's legitimate domain | Display name 'Prime Notification' is generic and does not match Amazon's typical sender format | Email contains obfuscated HTML and CSS, common in phishing attempts to evade detection | Urgent language about payment method being 'no longer valid' to pressure action | Generic greeting 'Hi jose@monkey.org' suggests mass phishing campaign | Request to click button and update payment information - classic phishing tactic | Brazilian domain (.com.br) inconsistent with Amazon Prime US service | Reference number format (Reff-GHLBXFKP) appears fabricated rather than legitimate | No direct link visible in provided text, but 'Update Information' button likely leads to phishing site",,True,False,False,3.8173,2188,251,
191,Monkey Phone System <jose@mmtmodelindia.com>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain (mmtmodelindia.com) does not match claimed service (Monkey Phone System)"",     ""Generic greeting 'Hello jose' with lowercase name"",     ""Vague voicemail notification without specific caller information"",     ""No actual voicemail attachment present in email"",     ""Unusual sender name format for a legitimate voicemail system"",     ""Generic closing language typical of phishing templates""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,PHISHING,72,Sender domain (mmtmodelindia.com) does not match claimed service (Monkey Phone System) | Generic greeting 'Hello jose' with lowercase name | Vague voicemail notification without specific caller information | No actual voicemail attachment present in email | Unusual sender name format for a legitimate voicemail system | Generic closing language typical of phishing templates,,False,False,False,1.7675,394,137,
192,mark_guinney@watsonwyatt.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7937,476,36,
193,"""Monkey Roundcube_CPanel Server"" <prensa@dpp.gob.ar>",claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain mismatch: prensa@dpp.gob.ar (Argentine government press office) claiming to be Monkey Roundcube server"",     ""Suspicious display name: 'Monkey Roundcube_CPanel Server' inconsistent with legitimate service"",     ""Password expiration urgency: pressuring user to click link to 'keep password valid'"",     ""Request for credential action: 'KEEP MY PASSWORD' button designed to capture credentials"",     ""Mismatched email addresses: jose@monkey.org in message but sent to different recipient"",     ""Suspicious URL pattern: monkey.org/jose@monkey.org/activity appears malformed"",     ""Email forwarding chain: legitimate business email thread appended below phishing attempt, suggesting compromised account or spoofing"",     ""Spacing obfuscation: 'pass word' and 'Mes sage' split to evade filters"",     ""Generic greeting: 'Valued jose' lacks personalization expected from legitimate service""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,"Sender domain mismatch: prensa@dpp.gob.ar (Argentine government press office) claiming to be Monkey Roundcube server | Suspicious display name: 'Monkey Roundcube_CPanel Server' inconsistent with legitimate service | Password expiration urgency: pressuring user to click link to 'keep password valid' | Request for credential action: 'KEEP MY PASSWORD' button designed to capture credentials | Mismatched email addresses: jose@monkey.org in message but sent to different recipient | Suspicious URL pattern: monkey.org/jose@monkey.org/activity appears malformed | Email forwarding chain: legitimate business email thread appended below phishing attempt, suggesting compromised account or spoofing | Spacing obfuscation: 'pass word' and 'Mes sage' split to evade filters | Generic greeting: 'Valued jose' lacks personalization expected from legitimate service",,True,False,False,4.0861,1735,270,
194,"""DHL Express""<notification@glommn.com>",claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain mismatch: glommn.com instead of official DHL domain"",     ""Generic greeting 'Hello' without personalization"",     ""Suspicious recipient email domain monkey.org"",     ""Attachment mentioned but not clearly described"",     ""Urgent shipping/invoice notification designed to prompt action"",     ""Footer claims copyright but sender domain is unrelated to DHL""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,Sender domain mismatch: glommn.com instead of official DHL domain | Generic greeting 'Hello' without personalization | Suspicious recipient email domain monkey.org | Attachment mentioned but not clearly described | Urgent shipping/invoice notification designed to prompt action | Footer claims copyright but sender domain is unrelated to DHL,,True,False,False,1.8089,424,128,
195,Ventas_Netflíx <info@mafuluxta.com>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain (mafuluxta.com) does not match Netflix's official domain"",     ""Display name 'Ventas_Netflíx' with accent mark appears spoofed"",     ""Urgent language about payment denial and service suspension"",     ""Pressure to take immediate action ('Configurar Ahora')"",     ""Generic greeting 'Estimado Suscriptor' instead of personalized name"",     ""Mixed Spanish language typical of phishing targeting Spanish speakers"",     ""Vague 'error' description without specific details"",     ""Call-to-action button without transparent URL destination shown""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,95,Sender domain (mafuluxta.com) does not match Netflix's official domain | Display name 'Ventas_Netflíx' with accent mark appears spoofed | Urgent language about payment denial and service suspension | Pressure to take immediate action ('Configurar Ahora') | Generic greeting 'Estimado Suscriptor' instead of personalized name | Mixed Spanish language typical of phishing targeting Spanish speakers | Vague 'error' description without specific details | Call-to-action button without transparent URL destination shown,,True,False,False,2.08,474,183,
196,susan.scott@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Unusual subject line unrelated to business"",     ""Personal/emotional tone inappropriate for business email"",     ""No clear business purpose or call to action"",     ""Vague and rambling content"",     ""Self-affirmation quote (Stuart Smalley reference)""   ],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" } ```  This appears to be a legitimate personal email from an employee venting about workplace frustrations. While the content is unusual for a business email, there are no phishing indicators present: the sender domain matches the claimed organization, there are no suspicious links or attachments, no requests for sensitive information, and no urgent/threatening language designed to manipulate the recipient. It's simply an informal, personal message.",0,LEGÍTIMO,LEGÍTIMO,5,Unusual subject line unrelated to business | Personal/emotional tone inappropriate for business email | No clear business purpose or call to action | Vague and rambling content | Self-affirmation quote (Stuart Smalley reference),,True,False,False,3.1674,354,184,
197,"""E-mail Admin Service"" <no-reply@mail.com>",claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Generic sender address (no-reply@mail.com) not matching any legitimate organization domain"",     ""Vague sender name 'E-mail Admin Service' without specific company identification"",     ""Urgent and threatening language about account deactivation and permanent data loss"",     ""Pressure to take immediate action ('cancel the request immediately')"",     ""Suspicious clickable button 'Cancel De-activation & Renew Your Account' (destination URL not shown but likely malicious)"",     ""Repetitive content suggesting poor quality or automated phishing template"",     ""Request to take action on account security without clear verification of legitimacy"",     ""Generic greeting without personalization beyond email address"",     ""Claims to be auto-generated but contains action buttons requiring user interaction""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,Generic sender address (no-reply@mail.com) not matching any legitimate organization domain | Vague sender name 'E-mail Admin Service' without specific company identification | Urgent and threatening language about account deactivation and permanent data loss | Pressure to take immediate action ('cancel the request immediately') | Suspicious clickable button 'Cancel De-activation & Renew Your Account' (destination URL not shown but likely malicious) | Repetitive content suggesting poor quality or automated phishing template | Request to take action on account security without clear verification of legitimacy | Generic greeting without personalization beyond email address | Claims to be auto-generated but contains action buttons requiring user interaction,,True,False,False,2.5858,599,210,
198,Confirmation required <infinitemind.io@no-reply.dripemail3.com>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious sender domain: no-reply.dripemail3.com does not match claimed organization infinitemind.io"",     ""Vague subject line 'please confirm receipt' with no context"",     ""Encoded JWT tokens in URLs suggesting tracking/phishing infrastructure"",     ""Multiple complex redirect links through third-party services"",     ""Generic greeting with no personalization"",     ""Minimal email body content with only unsubscribe link"",     ""Email marketing service domain (dripemail3.com) used for sender"",     ""No legitimate business content or purpose stated""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,PHISHING,72,Suspicious sender domain: no-reply.dripemail3.com does not match claimed organization infinitemind.io | Vague subject line 'please confirm receipt' with no context | Encoded JWT tokens in URLs suggesting tracking/phishing infrastructure | Multiple complex redirect links through third-party services | Generic greeting with no personalization | Minimal email body content with only unsubscribe link | Email marketing service domain (dripemail3.com) used for sender | No legitimate business content or purpose stated,,False,False,False,2.5659,1940,172,
199,jinsung.myung@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Enron domain used (defunct company, potential spoofing)"",     ""Generic project name with minimal context"",     ""Request to verify contact information"",     ""Attachment mentioned but content not verifiable""   ],   ""phishing_likelihood"": 72,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,PHISHING,72,"Enron domain used (defunct company, potential spoofing) | Generic project name with minimal context | Request to verify contact information | Attachment mentioned but content not verifiable",,True,False,False,1.4884,346,88,
200,kourtney.nelson@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7612,591,36,
201,Server Administrator - monkey.org <info@exalplast.com>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain mismatch: display name claims 'monkey.org' but email from 'exalplast.com'"",     ""Urgent threatening language about account restriction"",     ""Pressure to act immediately with specific date (18 Apr 2024)"",     ""Request to validate identity via link (credential harvesting)"",     ""Generic greeting without personalization"",     ""Suspicious link labeled 'VALIDATE YOUR IDENTITY' without visible URL"",     ""Footer claims to be from monkey.org but sender is exalplast.com"",     ""No specific details about alleged terms of service violation""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,95,Sender domain mismatch: display name claims 'monkey.org' but email from 'exalplast.com' | Urgent threatening language about account restriction | Pressure to act immediately with specific date (18 Apr 2024) | Request to validate identity via link (credential harvesting) | Generic greeting without personalization | Suspicious link labeled 'VALIDATE YOUR IDENTITY' without visible URL | Footer claims to be from monkey.org but sender is exalplast.com | No specific details about alleged terms of service violation,,True,False,False,2.3745,445,178,
202,"""Monkey Trusted Authentication Server"" <supports@bondibodz.com.au>",claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain (bondibodz.com.au) does not match claimed service (Monkey Email)"",     ""Suspicious display name 'Monkey Trusted Authentication Server' with mismatched domain"",     ""Urgent language about password expiration to pressure action"",     ""Request to click link to 'keep password valid' - credential harvesting attempt"",     ""Typo in body ('Mes sage') suggests poor quality/automated phishing"",     ""Suspicious URL structure (monkey.org/jose@monkey.org/activity) that could redirect elsewhere"",     ""Generic greeting 'Valued jose' lacks personalization"",     ""Legitimate services don't ask users to click links to 'keep passwords valid'""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,95,Sender domain (bondibodz.com.au) does not match claimed service (Monkey Email) | Suspicious display name 'Monkey Trusted Authentication Server' with mismatched domain | Urgent language about password expiration to pressure action | Request to click link to 'keep password valid' - credential harvesting attempt | Typo in body ('Mes sage') suggests poor quality/automated phishing | Suspicious URL structure (monkey.org/jose@monkey.org/activity) that could redirect elsewhere | Generic greeting 'Valued jose' lacks personalization | Legitimate services don't ask users to click links to 'keep passwords valid',,True,False,False,3.3578,424,203,
203,No-reply <tori@boenoco.com>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Generic greeting 'Attn: jose' instead of full name"",     ""Urgent language about storage limit and held emails"",     ""Suspicious domain 'boenoco.com' unrelated to legitimate email provider"",     ""Request to click link to 're-validate' email account"",     ""Vague sender 'No-reply' with unfamiliar domain"",     ""Poor grammar and formatting ('Bandwith' misspelling, awkward phrasing)"",     ""Requests account re-validation which could lead to credential harvesting"",     ""Generic closing with copyright symbol suggesting template""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,"Generic greeting 'Attn: jose' instead of full name | Urgent language about storage limit and held emails | Suspicious domain 'boenoco.com' unrelated to legitimate email provider | Request to click link to 're-validate' email account | Vague sender 'No-reply' with unfamiliar domain | Poor grammar and formatting ('Bandwith' misspelling, awkward phrasing) | Requests account re-validation which could lead to credential harvesting | Generic closing with copyright symbol suggesting template",,True,False,False,2.2467,384,178,
204,Monkey Team <Rbzzn@mhra.gov.uk>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender display name 'Monkey Team' does not match official MHRA branding"",     ""Suspicious email address format (Rbzzn@mhra.gov.uk) with random characters"",     ""Account mentioned (jose@monkey.org) does not match MHRA domain"",     ""Urgent language with emoji and asterisks ('❗️ Alert:*******')"",     ""Pressure tactic: '48 hours' expiration deadline"",     ""Vague link text 'monkey.org' without clear destination"",     ""Generic greeting 'Dear jose' with inconsistent capitalization"",     ""Request to maintain password (unusual for legitimate password expiration)"",     ""Mismatch between claimed sender (MHRA) and account domain (monkey.org)"",     ""Generic disclaimer that does not match typical MHRA communications""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,Sender display name 'Monkey Team' does not match official MHRA branding | Suspicious email address format (Rbzzn@mhra.gov.uk) with random characters | Account mentioned (jose@monkey.org) does not match MHRA domain | Urgent language with emoji and asterisks ('❗️ Alert:*******') | Pressure tactic: '48 hours' expiration deadline | Vague link text 'monkey.org' without clear destination | Generic greeting 'Dear jose' with inconsistent capitalization | Request to maintain password (unusual for legitimate password expiration) | Mismatch between claimed sender (MHRA) and account domain (monkey.org) | Generic disclaimer that does not match typical MHRA communications,,True,False,False,2.6807,488,235,
205,The New York Times - URGENT <nyt@lsminsurance.ca>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender email domain (lsminsurance.ca) does not match New York Times domain"",     ""Urgent language with threat of financial penalty ($14.99 fee)"",     ""Request to verify payment information via link"",     ""Mismatch between display name (New York Times) and actual sender domain"",     ""Generic greeting ('Dear Valued Subscriber') without personalization"",     ""Pressure to act quickly ('at your earliest convenience')"",     ""Reference number in subject line typical of phishing attempts""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,95,Sender email domain (lsminsurance.ca) does not match New York Times domain | Urgent language with threat of financial penalty ($14.99 fee) | Request to verify payment information via link | Mismatch between display name (New York Times) and actual sender domain | Generic greeting ('Dear Valued Subscriber') without personalization | Pressure to act quickly ('at your earliest convenience') | Reference number in subject line typical of phishing attempts,,True,False,False,2.362,1235,157,
206,espnnews_sp8@espn.go.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Suspicious sender domain: espn.go.com is not ESPN's legitimate domain (should be espn.com)"",     ""Excessive images with no meaningful content - common phishing tactic to bypass filters"",     ""Vague subject line with urgency: 'Score the Prize You Want!' - pressure to click"",     ""No clear call-to-action or legitimate offer details"",     ""Generic unsubscribe link without specific context"",     ""Recipient address (plove@enron.com) suggests mass mailing to outdated/compromised list""   ],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,85,Suspicious sender domain: espn.go.com is not ESPN's legitimate domain (should be espn.com) | Excessive images with no meaningful content - common phishing tactic to bypass filters | Vague subject line with urgency: 'Score the Prize You Want!' - pressure to click | No clear call-to-action or legitimate offer details | Generic unsubscribe link without specific context | Recipient address (plove@enron.com) suggests mass mailing to outdated/compromised list,,False,False,False,2.0625,428,168,
207,jae.black@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7422,418,36,
208,gerald.nemec@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Enron.com domain - company notorious for fraud and collapse in 2001"",     ""Informal tone and typo ('tommorrow' instead of 'tomorrow') suggests hastily written message"",     ""Vague subject line with no context"",     ""No clear business purpose or urgency stated"",     ""Generic greeting without full context""   ],   ""phishing_likelihood"": 35,   ""classification"": ""legitimate"" } ```  **Justification:** While the Enron domain is historically associated with fraud, this appears to be an internal business email with legitimate characteristics: it uses a proper corporate email address, contains no suspicious links or attachments, makes no requests for sensitive information, and uses natural informal language typical of internal communications. The typo and vague subject matter are consistent with a quick internal message rather than a phishing attempt. The moderate likelihood score reflects the Enron domain's notorious history, but the overall content pattern suggests this is a genuine internal communication.",0,LEGÍTIMO,LEGÍTIMO,35,Enron.com domain - company notorious for fraud and collapse in 2001 | Informal tone and typo ('tommorrow' instead of 'tomorrow') suggests hastily written message | Vague subject line with no context | No clear business purpose or urgency stated | Generic greeting without full context,,True,False,False,3.1025,321,230,
209,monkey.org    <services@seeberger-hats.org>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain mismatch: claims to be from seeberger-hats.org but recipient is @monkey.org"",     ""Urgent language: '[ACT NOW]' and 'expires today' creates pressure"",     ""Generic greeting: 'Hello jose@monkey.org' lacks personalization"",     ""Suspicious subject: 'Incoming mails has blocked' is grammatically incorrect"",     ""Request for password action: asking user to confirm/update password"",     ""Vague call-to-action: 'Follow below' with no clear legitimate link provided"",     ""Generic footer: 'Email server' is not a legitimate organization signature"",     ""Inconsistent branding: mixing monkey.org and seeberger-hats.org domains""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,Sender domain mismatch: claims to be from seeberger-hats.org but recipient is @monkey.org | Urgent language: '[ACT NOW]' and 'expires today' creates pressure | Generic greeting: 'Hello jose@monkey.org' lacks personalization | Suspicious subject: 'Incoming mails has blocked' is grammatically incorrect | Request for password action: asking user to confirm/update password | Vague call-to-action: 'Follow below' with no clear legitimate link provided | Generic footer: 'Email server' is not a legitimate organization signature | Inconsistent branding: mixing monkey.org and seeberger-hats.org domains,,True,False,False,2.3536,391,216,
210,garrick.hill@enron.com,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7986,651,36,
211,monkey.org<contact@kitazato.co.jp>,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Mismatched sender domain (kitazato.co.jp vs monkey.org)"",     ""Urgent language with multiple emphasis markers ([***IMPORTANT***])"",     ""Suspicious password expiration claim"",     ""Request to confirm/click for password-related action"",     ""Generic greeting and vague footer"",     ""Unusual formatting and capitalization"",     ""Pressure to take immediate action""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,PHISHING,92,Mismatched sender domain (kitazato.co.jp vs monkey.org) | Urgent language with multiple emphasis markers ([***IMPORTANT***]) | Suspicious password expiration claim | Request to confirm/click for password-related action | Generic greeting and vague footer | Unusual formatting and capitalization | Pressure to take immediate action,,True,False,False,1.7551,369,133,
